date,prev_18_23_rain_sum,rain_00_01_sum,min_temp_02_04,temp_drop_to_04,humidity_05_06_mean,wind_05_06_mean,cloud_05_06_mean,rain_05_06_sum,dew_spread_05_06,cloud_06_08_mean,rain_06_08_sum,wind_06_08_mean,hours_since_rain_at_06,visibility_05_06_mean,visibility_05_06_min,visibility_06_08_mean,visibility_06_08_min,visibility_change_06_08,fog_code_hours_05_08,rain_code_hours_06_08,temp_05_08_mean,humidity_05_08_mean,wind_05_08_mean,cloud_05_08_mean,rain_05_08_mean,month,day_of_year_sin,day_of_year_cos,season,castle_visible
2017-12-10,0.7999999999999999,0.0,1.2,2.500000000000001,88.5,10.1,19.5,0.0,1.6792141258337345,18.0,0.0,11.566666666666668,7.0,,,,,,0,0,1.025,86.25,11.075,18.25,0.0,12,-0.3574644155648614,0.9339267592294762,2017-2018,0
2017-12-11,1.3,1.0,4.6,1.2666666666666675,86.5,7.1,81.5,0.4,2.07225725595368,97.66666666666667,2.8,12.233333333333333,0.0,,,,,,0,3,5.575000000000001,89.75,10.7,89.5,0.7,12,-0.34134651424503615,0.9399375283564133,2017-2018,0
2017-12-12,7.2,2.4,-0.9,1.3666666666666667,89.5,11.2,89.5,1.6,1.5126505828084809,85.0,1.3,12.200000000000001,0.0,,,,,,0,0,-0.22500000000000003,88.0,12.35,86.25,0.6,12,-0.3251276029999093,0.9456701548465688,2017-2018,0
2017-12-13,4.1,1.6,-2.4,2.7666666666666666,90.5,4.65,100.0,1.3,1.344678949129828,99.66666666666667,2.0,4.0,0.0,,,,,,0,0,-1.6500000000000001,91.5,4.2,99.75,0.575,12,-0.30881248126625377,0.9511229423235357,2017-2018,0
2017-12-14,2.5,0.8,-1.8,1.25,86.0,7.5,62.0,0.7,2.0536863371134277,75.0,1.2000000000000002,7.133333333333333,0.0,,,,,,0,0,-0.32499999999999996,87.0,7.15,73.5,0.375,12,-0.29240597695107734,0.9562942772197719,2017-2018,0
2017-12-15,0.0,0.0,-2.8,3.683333333333333,84.5,5.6,58.0,0.0,2.202566410482312,45.0,0.0,4.3999999999999995,17.0,,,,,,0,0,-5.3,85.0,4.95,48.0,0.0,12,-0.27591294500296043,0.9611826292540837,2017-2018,0
2017-12-16,0.0,0.0,1.7,-3.416666666666667,86.0,5.6,96.0,0.2,2.106291841837677,95.0,0.7000000000000001,5.766666666666667,0.0,,,,,,0,3,3.075,85.0,5.8500000000000005,94.25,0.17500000000000002,12,-0.2593382659754056,0.9657865518844574,2017-2018,0
2017-12-17,7.700000000000001,2.1,-0.9,3.4,88.5,8.75,70.0,0.8,1.658659001906514,56.0,1.5,5.333333333333333,0.0,,,,,,0,0,-1.4249999999999998,89.0,6.824999999999999,60.25,0.47500000000000003,12,-0.2426868445825954,0.9701046827361175,2017-2018,0
2017-12-18,0.6,0.2,-4.3,2.2166666666666663,84.0,7.4,50.0,0.0,2.3206411070629116,76.66666666666667,0.1,7.633333333333333,4.0,,,,,,0,0,-2.4,84.0,7.699999999999999,71.5,0.025,12,-0.22596360824801906,0.974135744004672,2017-2018,0
2017-12-19,2.8000000000000003,0.6,2.9,-0.3333333333333335,77.5,7.55,64.0,0.0,3.532999106594233,78.0,0.0,6.900000000000001,3.0,,,,,,0,0,2.25,77.25,7.175000000000001,74.75,0.0,12,-0.20917350564635637,0.9778785428342386,2017-2018,0
2017-12-20,1.1,0.0,-0.1,0.5666666666666668,78.0,2.45,34.0,0.0,3.4409331395029934,14.333333333333334,0.0,4.933333333333334,7.0,,,,,,0,0,1.4500000000000002,75.5,4.15,23.0,0.0,12,-0.19232150523909483,0.9813319716704275,2017-2018,0
2017-12-21,2.0,0.8,1.4,1.0499999999999998,87.5,4.9,61.5,1.7,1.8477673910387966,44.666666666666664,1.5,3.8333333333333335,0.0,,,,,,0,1,1.85,86.25,3.9750000000000005,51.75,0.45,12,-0.17541259380427843,0.9844950085880858,2017-2018,0
2017-12-22,0.0,0.0,-3.2,2.3833333333333333,84.0,6.1,49.5,0.0,2.3428308514244875,34.666666666666664,0.0,6.366666666666667,15.0,,,,,,0,0,-2.35,84.75,6.2749999999999995,39.0,0.0,12,-0.15845177496083632,0.9873667175937016,2017-2018,0
2017-12-23,0.0,0.0,2.4,-2.5,80.0,5.9,85.5,0.1,3.1110506931744726,86.0,0.5,5.5,0.0,,,,,,0,3,3.8500000000000005,79.75,5.45,84.25,0.125,12,-0.14144406768794202,0.9899462489023779,2017-2018,0
2017-12-24,0.0,0.0,0.2,2.1166666666666667,88.5,9.7,99.5,0.0,1.688160384886257,100.0,0.0,10.733333333333334,16.0,,,,,,0,0,1.95,85.5,10.375,99.75,0.0,12,-0.12439450483979998,0.9922328391893008,2017-2018,0
2017-12-25,23.0,11.7,5.8,2.4000000000000012,93.5,10.4,79.0,2.3,0.9607843887485261,71.66666666666667,2.7,11.966666666666669,0.0,,,,,,0,2,4.625,92.0,11.325,77.5,1.05,12,-0.10730813165636247,0.9942258118156161,2017-2018,0
2017-12-26,1.9999999999999998,0.4,0.6,1.3666666666666667,92.5,4.7,95.5,3.4,1.076036581078395,98.66666666666667,4.6,7.733333333333334,0.0,,,,,,0,0,1.45,94.25,7.05,97.0,1.5,12,-0.09019000427034513,0.9959245770286599,2017-2018,0
2017-12-27,6.9,0.8999999999999999,-0.8,1.8666666666666667,80.0,14.75,99.5,0.30000000000000004,3.0174837377886847,90.0,0.8,16.166666666666668,0.0,,,,,,0,0,-0.675,83.0,15.525,92.5,0.225,12,-0.07304518821104743,0.9973286321364752,2017-2018,0
2017-12-28,2.2,0.6000000000000001,0.2,-0.016666666666666663,84.0,9.55,90.5,1.4,2.3855721033527826,93.33333333333333,1.0,9.266666666666666,0.0,,,,,,0,0,0.4,82.5,9.3,95.0,0.5,12,-0.05587875690537313,0.9984375616565666,2017-2018,0
2017-12-29,0.2,0.0,0.7,1.1102230246251565e-16,84.0,5.1,100.0,0.2,2.3982734105170076,93.66666666666667,0.2,4.2,0.0,,,,,,0,0,1.075,82.5,4.5249999999999995,95.25,0.07500000000000001,12,-0.03869579017652689,0.9992510374388481,2017-2018,0
2017-12-30,1.2,0.7,0.8,1.1666666666666667,83.5,9.399999999999999,63.5,0.0,2.4886697244640454,63.333333333333336,0.0,6.833333333333333,5.0,,,,,,0,0,1.05,83.0,7.774999999999999,62.25,0.0,12,-0.021501372740813793,0.999768818762748,2017-2018,0
2017-12-31,0.0,0.0,-2.9,4.083333333333333,74.5,8.3,99.0,0.0,3.995806810242991,98.0,0.0,10.0,17.0,,,,,,0,0,1.45,74.25,9.425,98.25,0.0,12,-0.004300592702981974,0.9999907524084426,2017-2018,0
2018-01-01,5.9,0.7,1.8,1.2500000000000002,90.0,4.9,79.0,2.0999999999999996,1.45789451893268,66.66666666666667,4.3,5.966666666666666,0.0,,,,,,0,0,1.2999999999999998,90.0,5.725,69.0,1.25,1,0.017201575418260506,0.9998520419557735,2017-2018,0
2018-01-02,5.6,3.2,-0.1,0.9500000000000001,87.5,5.5,80.0,1.6,1.828235299129435,67.33333333333333,2.7,4.8,0.0,,,,,,0,0,-0.049999999999999996,88.25,5.05,71.5,0.85,1,0.03439806061360801,0.9994082116062598,2017-2018,0
2018-01-03,2.3000000000000003,1.7000000000000002,0.3,2.65,81.0,16.5,68.0,0.5,2.867886055057741,67.33333333333333,0.8,16.166666666666668,0.0,,,,,,0,0,-0.30000000000000004,80.25,16.375,71.75,0.275,1,0.051584366869408364,0.9986686402879997,2017-2018,0
2018-01-04,3.8,0.8999999999999999,-2.6,2.7333333333333334,85.0,7.0,32.0,0.2,2.1861520071799303,41.0,0.0,7.3,1.0,,,,,,0,0,-2.05,85.5,7.199999999999999,40.25,0.05,1,0.06875540848113941,0.9976335468520451,2017-2018,0
2018-01-05,0.1,0.0,-2.0,1.2833333333333332,78.0,4.15,96.5,0.0,3.3249052200228197,97.33333333333333,0.0,4.366666666666667,12.0,,,,,,0,0,-1.775,76.5,4.3,96.75,0.0,1,0.08590610426133272,0.9963032375991965,2017-2018,0
2018-01-06,0.0,0.0,-1.1,0.3666666666666667,88.5,3.5,96.0,0.0,1.6613924216846678,96.66666666666667,0.2,4.066666666666666,16.0,,,,,,0,0,-0.8,88.25,4.025,97.25,0.05,1,0.10303137904317879,0.9946781061893646,2017-2018,0
2018-01-07,0.3,0.0,-2.2,2.75,77.0,8.0,55.5,0.0,3.5123663954758197,71.33333333333333,0.0,6.533333333333334,12.0,,,,,,0,0,-1.025,77.0,7.074999999999999,67.25,0.0,1,0.1201261651823505,0.9927586335250793,2017-2018,0
2018-01-08,0.0,0.0,4.0,-3.55,79.0,13.8,100.0,0.0,3.3333391297308497,99.66666666666667,0.8,13.133333333333333,24.0,,,,,,0,2,4.725,79.75,13.325,99.75,0.2,1,0.13718540405660057,0.9905453876091833,2017-2018,0
2018-01-09,5.1,3.5,7.1,0.8833333333333337,94.5,12.6,99.5,3.8,0.8190037592347199,99.66666666666667,3.4,9.6,0.0,,,,,,0,3,5.75,93.25,10.975000000000001,99.75,1.325,1,0.1542040475626894,0.988039023376751,2017-2018,0
2018-01-10,1.6,0.6,0.7,0.5333333333333334,80.5,7.5,79.5,0.9,2.972910888988912,93.0,1.5,7.433333333333333,0.0,,,,,,0,0,0.7749999999999999,83.0,7.550000000000001,89.75,0.5,1,0.17117705961019986,0.985240282501282,2017-2018,0
2018-01-11,6.0,1.9,-1.1,1.3833333333333333,87.5,13.600000000000001,96.5,2.1,1.811788597383697,93.66666666666667,2.7,14.133333333333333,0.0,,,,,,0,0,-1.275,85.0,14.3,94.25,0.9,1,0.18809941761179758,0.9821499931752291,2017-2018,0
2018-01-12,0.8,0.0,-3.9,1.3499999999999996,78.0,11.55,99.0,0.7,3.2784994912014698,99.0,1.7999999999999998,10.566666666666668,0.0,,,,,,0,0,-3.4250000000000003,82.0,11.1,99.0,0.55,1,0.20496611396949532,0.9787690698649216,2017-2018,0
2018-01-13,0.1,1.3,-1.9,-1.9833333333333343,85.0,9.75,90.5,0.6,2.1960904636543668,93.0,0.6000000000000001,6.7,0.0,,,,,,0,0,-1.8750000000000002,82.25,7.8999999999999995,91.0,0.275,1,0.22177215755648186,0.975098513039961,2017-2018,0
2018-01-14,2.1,0.2,-3.0,1.9166666666666667,74.5,5.65,35.5,0.0,3.9713948828711234,10.666666666666666,0.0,4.1,4.0,,,,,,0,0,-0.7999999999999999,74.25,4.425000000000001,18.75,0.0,1,0.23851257519407648,0.9711394088771653,2017-2018,1
2018-01-15,0.0,0.0,-3.0,-1.5666666666666664,76.5,11.45,63.0,0.0,3.5324101664111334,80.33333333333333,0.0,10.466666666666667,24.0,,,,,,0,0,-3.5999999999999996,77.0,10.774999999999999,71.75,0.0,1,0.2551824131233728,0.9668929289391521,2017-2018,0
2018-01-16,1.0,0.1,2.4,0.8999999999999995,98.0,7.9,93.5,0.0,0.2824009951191935,72.33333333333333,0.0,8.633333333333333,6.0,,,,,,0,0,1.825,95.75,8.325,76.0,0.0,1,0.2717767384711357,0.9623603298276545,2017-2018,0
2018-01-17,0.0,1.0,5.7,-0.33333333333333304,83.5,12.899999999999999,100.0,3.3,2.5982432828580455,100.0,3.7,15.4,0.0,,,,,,0,3,6.8999999999999995,84.75,14.825,100.0,1.3,1,0.2882906407095177,0.9575429528116719,2017-2018,0
2018-01-18,8.2,0.1,2.0,3.8500000000000005,98.0,4.7,89.0,0.0,0.2841327566563656,86.0,0.0,3.5666666666666664,6.0,,,,,,0,0,3.0,95.5,4.025,89.5,0.0,1,0.3047192331091634,0.9524422234305676,2017-2018,0
2018-01-19,0.4,0.0,2.3,1.2666666666666666,86.0,6.45,42.5,0.0,2.0765141111794136,31.666666666666668,0.0,5.766666666666666,11.0,,,,,,0,0,0.37500000000000006,85.25,5.949999999999999,38.0,0.0,1,0.321057654185271,0.9470596510722283,2017-2018,1
2018-01-20,0.0,0.0,-3.0,5.083333333333333,65.0,5.65,26.0,0.0,5.618425123889489,68.66666666666667,0.0,5.433333333333333,24.0,,,,,,0,0,-2.6,68.5,5.550000000000001,55.25,0.0,1,0.3373010691361842,0.9413968285264122,2017-2018,0
2018-01-21,0.1,0.0,1.6,1.9,75.0,3.5,70.0,0.0,4.028518871299231,70.33333333333333,0.0,4.466666666666667,10.0,,,,,,0,0,4.0,73.75,4.25,71.75,0.0,1,0.3534446712740877,0.9354554315134164,2017-2018,0
2018-01-22,0.1,0.0,0.2,0.16666666666666669,84.0,3.35,100.0,0.0,2.402188222530163,100.0,0.0,3.8333333333333335,12.0,,,,,,0,0,1.1,82.25,3.65,100.0,0.0,1,0.3694836834473831,0.9292372181882051,2017-2018,0
2018-01-23,3.2,0.1,2.7,-1.4333333333333333,84.0,7.9,81.5,1.2,2.4267274119671107,74.33333333333333,0.8999999999999999,10.366666666666667,0.0,,,,,,0,2,2.875,82.5,9.7,71.5,0.35000000000000003,1,0.38541335945432564,0.9227440286201427,2017-2018,0
2018-01-24,2.0,1.7000000000000002,-2.6,0.95,87.0,14.75,100.0,1.8,1.866455095963775,95.66666666666667,3.2,12.066666666666668,0.0,,,,,,0,0,-2.8,86.25,13.4,96.75,1.0,1,0.4012289854475009,0.9159777842484877,2017-2018,0
2018-01-25,1.5,0.2,-5.5,0.5833333333333339,74.0,15.1,85.5,0.2,3.9109323610844466,88.33333333333333,0.4,14.833333333333334,0.0,,,,,,0,0,-5.05,73.75,14.9,86.25,0.125,1,0.4169258813287287,0.908940487313808,2017-2018,0
2018-01-26,1.8,0.7,-3.6,0.11666666666666714,89.5,12.5,100.0,1.4,1.4755604545381886,100.0,1.5,12.833333333333334,0.0,,,,,,0,0,-3.6500000000000004,87.0,12.549999999999999,100.0,0.5499999999999999,1,0.4324994021339788,0.901634220265486,2017-2018,0
2018-01-27,1.7000000000000002,0.6000000000000001,-3.2,-0.9499999999999993,83.0,12.2,94.0,0.6,2.4773700450949185,89.33333333333333,0.7,12.4,0.0,,,,,,0,0,-3.1,83.5,12.474999999999998,91.0,0.25,1,0.44794493940789115,0.8940611451454876,2017-2018,0
2018-01-28,0.1,0.0,-3.4,1.2000000000000002,77.5,4.7,93.0,0.0,3.338497495767463,96.33333333333333,0.0,5.333333333333333,12.0,,,,,,0,0,-4.75,78.5,5.125,93.75,0.0,1,0.4632579225674917,0.88622350294858,2017-2018,0
2018-01-29,0.30000000000000004,0.6000000000000001,0.8,-0.5,98.5,6.699999999999999,100.0,1.6,0.20951759573118423,97.66666666666667,1.9000000000000001,6.5,0.0,,,,,,0,0,0.525,95.75,6.3999999999999995,98.25,0.7,1,0.4784338202547012,0.8781236129591848,2017-2018,0
2018-01-30,5.2,0.8999999999999999,-3.0,1.8499999999999999,84.5,5.65,46.5,1.7,2.228456661373387,47.333333333333336,0.8,5.233333333333333,0.0,,,,,,0,0,-3.925,83.0,5.425000000000001,48.75,0.5499999999999999,1,0.49346814167723735,0.8697638720650646,2017-2018,0
2018-01-31,2.2,2.0,-1.9,1.2666666666666666,87.0,6.4,55.5,0.2,1.882721709320654,64.33333333333333,0.4,6.066666666666666,0.0,,,,,,0,1,-1.075,86.5,6.05,61.5,0.125,1,0.5083564379375122,0.8611467540480452,2017-2018,0
2018-02-01,0.5,0.2,-0.5,1.9833333333333334,91.0,4.35,100.0,0.2,1.3047469276660255,100.0,0.30000000000000004,4.933333333333333,0.0,,,,,,0,0,0.9500000000000001,89.5,4.699999999999999,100.0,0.1,2,0.5230943033491326,0.8522748088519838,2017-2018,0
2018-02-02,0.5,0.0,-2.5,4.066666666666666,87.5,5.449999999999999,4.5,0.0,1.7835543863417787,0.0,0.0,4.3999999999999995,9.0,,,,,,0,0,-3.0250000000000004,89.5,4.875,2.25,0.0,2,0.5376773767406141,0.8431506618282,2017-2018,0
2018-02-03,0.0,0.0,0.2,0.4666666666666666,86.5,5.0,29.0,0.0,1.9689086796304207,80.66666666666667,1.4000000000000001,5.733333333333333,24.0,,,,,,0,0,-0.2,85.25,5.35,61.5,0.35000000000000003,2,0.5521013427459208,0.8337770129585915,2017-2018,0
2018-02-04,0.7,0.8,-0.3,0.3333333333333333,89.5,8.25,79.0,1.1,1.5138947997210184,84.33333333333333,2.2,11.0,0.0,,,,,,0,0,-0.6,87.75,10.475,86.75,0.7250000000000001,2,0.5663619330814524,0.8241566360566663,2017-2018,0
2018-02-05,8.399999999999999,1.4,-3.9,2.4833333333333334,85.5,4.699999999999999,98.5,1.4,2.089708171753334,100.0,2.3,7.166666666666667,0.0,,,,,,0,0,-2.525,85.0,6.449999999999999,99.25,0.7,2,0.580454927809098,0.8142923779467267,2017-2018,0
2018-02-06,4.1000000000000005,1.2,-3.4,1.0333333333333332,82.0,8.75,97.5,0.8,2.6258398947552175,97.33333333333333,1.0,8.733333333333333,0.0,,,,,,0,0,-3.7,82.0,8.649999999999999,98.0,0.35,2,0.5943761565849831,0.804187157621448,2017-2018,0
2018-02-07,3.1,1.3,-3.0,0.06666666666666643,88.5,10.4,98.5,1.4000000000000001,1.6287389029450896,97.0,2.6,9.433333333333334,0.0,,,,,,0,0,-3.2,88.5,9.95,97.75,0.7250000000000001,2,0.6081214998935418,0.7938439653781019,2017-2018,0
2018-02-08,2.9000000000000004,0.0,-5.5,1.8333333333333335,83.0,5.4,94.0,0.0,2.422199029294349,98.0,0.4,4.1,8.0,,,,,,0,0,-5.300000000000001,84.5,4.425000000000001,96.0,0.1,2,0.6216868902665479,0.7832658619336791,2017-2018,0
2018-02-09,1.9,0.0,-5.3,2.2833333333333328,89.0,8.05,55.0,0.0,1.5360795173326993,61.0,0.0,8.633333333333335,10.0,,,,,,0,0,-4.35,85.75,8.275,66.25,0.0,2,0.6350683134867438,0.7724559775191742,2017-2018,0
2018-02-10,0.0,0.0,-1.8,-1.433333333333333,71.0,12.8,86.5,0.0,4.6120022754331815,85.0,0.0,12.700000000000001,24.0,,,,,,0,0,-0.35000000000000003,70.75,12.725000000000001,86.75,0.0,2,0.6482618097757122,0.7614175109532997,2017-2018,0
2018-02-11,10.700000000000001,2.1,2.6,1.483333333333333,99.0,5.449999999999999,98.5,1.3,0.14108586651165833,99.0,2.7,10.933333333333332,0.0,,,,,,0,0,2.125,97.0,9.725,99.25,0.8,2,0.6612634749656386,0.7501537286959042,2017-2018,0
2018-02-12,4.300000000000001,0.8999999999999999,-3.1,1.0333333333333332,89.0,15.200000000000001,99.0,2.0,1.5631729274249597,96.66666666666667,2.0,11.466666666666667,0.0,,,,,,0,0,-2.5,89.75,12.875,97.25,0.7,2,0.6740694616546161,0.7386679638813748,2017-2018,0
2018-02-13,4.6,4.0,-1.9,0.050000000000000044,88.0,9.95,98.0,1.7,1.720060187789897,94.66666666666667,1.7000000000000002,9.299999999999999,0.0,,,,,,0,0,-2.075,89.25,9.525,95.5,0.725,2,0.6866759803451553,0.726963615332308,2017-2018,0
2018-02-14,4.199999999999999,0.0,-0.7,-0.3500000000000003,86.5,5.35,90.5,0.1,1.9826995279031474,45.666666666666664,0.0,7.066666666666666,1.0,,,,,,0,0,-0.42500000000000004,85.75,6.324999999999999,58.25,0.025,2,0.6990793005655562,0.7150441465537444,2017-2018,0
2018-02-15,0.0,0.1,4.9,-1.7500000000000004,90.5,5.25,100.0,0.4,1.4105916669301473,100.0,0.30000000000000004,4.1000000000000005,1.0,,,,,,0,2,3.525,91.75,4.85,100.0,0.175,2,0.7112757519738152,0.7029130847082615,2017-2018,0
2018-02-16,0.0,0.0,-3.9,4.0,78.0,6.5,12.0,0.0,3.2812203364580483,40.666666666666664,0.0,6.233333333333333,22.0,,,,,,0,0,-2.9749999999999996,77.5,6.3,35.5,0.0,2,0.7232617254437388,0.6905740195722294,2017-2018,0
2018-02-17,0.0,0.0,1.7,-0.48333333333333317,87.5,5.6,75.5,1.0,1.8492741257613794,80.66666666666667,3.0,6.233333333333334,0.0,,,,,,0,0,1.35,88.75,6.125,83.75,0.85,2,0.7350336741329412,0.6780306024735382,2017-2018,0
2018-02-18,6.6,0.8,-2.7,0.4500000000000002,74.5,10.35,98.0,0.2,3.9260228084505426,98.66666666666667,0.30000000000000004,8.5,0.0,,,,,,0,0,-1.9749999999999999,76.0,9.0,99.0,0.1,2,0.746588114532413,0.6652865452111116,2017-2018,0
2018-02-19,0.0,0.0,-4.0,2.1166666666666663,86.0,5.1,100.0,0.0,2.0360178940085305,99.33333333333333,0.0,5.3,17.0,,,,,,0,0,-1.375,85.25,5.25,99.5,0.0,2,0.7579216274973472,0.6523456189565257,2017-2018,0
2018-02-20,0.0,0.0,0.6,2.466666666666667,85.5,6.65,61.5,0.0,2.156083922691756,42.0,0.0,5.433333333333334,2.0,,,,,,0,0,0.825,87.25,5.8,43.75,0.0,2,0.7690308592589181,0.6392116531380588,2017-2018,1
2018-02-21,0.1,0.0,-0.8,2.3,74.0,5.1,99.5,0.0,4.142524869364632,100.0,0.0,5.233333333333333,12.0,,,,,,0,0,1.4,75.0,5.3,99.75,0.0,2,0.7799125224167177,0.6258885343075018,2017-2018,0
2018-02-22,0.0,0.0,-4.1,4.9833333333333325,89.5,6.85,85.0,0.0,1.47924887802397,77.66666666666667,0.0,4.7,17.0,,,,,,0,0,-2.8249999999999997,88.25,5.5,80.0,0.0,2,0.7905633969115482,0.612380204990065,2017-2018,0
2018-02-23,0.0,0.0,-2.7,1.75,67.5,5.199999999999999,47.5,0.1,5.336210609032993,38.666666666666664,0.5,3.4,0.0,,,,,,0,0,1.225,70.75,4.125,40.0,0.125,2,0.8009803309782905,0.5986906625177214,2017-2018,0
2018-02-24,0.4,0.0,-2.3,4.4,84.0,8.6,15.0,0.0,2.3486366754899275,55.0,0.9,7.833333333333332,11.0,,,,,,0,0,-0.4999999999999999,80.75,7.999999999999999,41.25,0.225,2,0.8111602420785621,0.5848239578463322,2017-2018,0
2018-02-25,0.0,0.0,-1.7,3.4,67.5,4.95,86.0,0.0,5.256419466671419,93.66666666666667,0.0,2.966666666666667,15.0,,,,,,0,0,-0.6,67.0,3.575,90.25,0.0,2,0.8211001178128892,0.5707841943569036,2017-2018,1
2018-02-26,0.0,0.0,-1.0,1.9666666666666668,59.5,3.5,90.5,0.0,7.056459242569884,37.666666666666664,0.0,3.733333333333333,24.0,,,,,,0,0,1.075,67.75,3.575,52.0,0.0,2,0.8307970168121247,0.5565755266413303,2017-2018,0
2018-02-27,0.0,0.0,3.0,-0.5,67.0,3.3,31.5,0.0,5.459173880798884,19.0,0.0,3.766666666666666,24.0,,,,,,0,0,0.8250000000000001,74.0,3.275,16.25,0.0,2,0.8402480696078469,0.5422021592729844,2017-2018,0
2018-02-28,0.0,0.1,4.8,1.1500000000000004,91.0,5.35,68.0,0.0,1.3138253920177454,98.0,0.0,5.933333333333334,3.0,,,,,,0,0,1.9500000000000002,92.0,5.425,84.0,0.0,2,0.8494504794814806,0.527668345562516,2017-2018,0
2018-03-01,1.9000000000000001,5.8999999999999995,8.6,-1.2833333333333332,88.5,13.95,92.0,4.5,1.7959347038292668,96.66666666666667,4.2,10.866666666666667,0.0,,,,,,0,2,8.225,86.5,12.85,96.0,1.325,3,0.8584015232918917,0.512978386299228,2017-2018,0
2018-03-02,2.5999999999999996,0.5,1.9,1.9666666666666668,78.0,15.05,94.0,0.30000000000000004,3.4061959454316844,99.66666666666667,0.6,10.733333333333334,0.0,,,,,,0,0,0.9500000000000001,79.5,12.350000000000001,96.75,0.17500000000000002,3,0.8670985522812081,0.4981366284784055,2017-2018,0
2018-03-03,0.0,0.0,-1.1,1.3166666666666667,85.5,9.45,46.5,0.0,2.124514557584037,63.666666666666664,0.0,8.333333333333334,20.0,,,,,,0,0,0.20000000000000007,82.5,8.65,48.25,0.0,3,0.8755389928586302,0.4831474640149687,2017-2018,0
2018-03-04,0.0,0.0,3.7,0.5166666666666666,83.0,14.15,17.0,0.0,2.6253826535252176,17.333333333333332,0.0,13.799999999999999,24.0,,,,,,0,0,4.9,82.5,13.85,17.5,0.0,3,0.8837203473619977,0.4680153284438345,2017-2018,0
2018-03-05,0.0,0.0,8.1,-2.4333333333333327,84.0,21.75,100.0,0.6,2.607052965166414,99.66666666666667,3.6,24.633333333333336,0.0,,,,,,0,3,11.825,83.5,23.525,99.75,0.9,3,0.8916401947968874,0.45274469960737107,2017-2018,0
2018-03-06,1.5,0.0,1.3,1.5000000000000002,94.5,10.75,65.0,0.0,0.7779007472810472,68.0,0.0,7.433333333333334,9.0,,,,,,0,0,0.125,93.5,8.875,71.0,0.0,3,0.8992961915530253,0.4373400963303323,2017-2018,0
2018-03-07,0.0,0.0,-4.2,1.5500000000000003,90.0,4.0,97.5,0.0,1.3995567225988168,96.0,0.0,2.533333333333333,24.0,,,,,,0,0,-2.25,88.25,3.175,96.5,0.0,3,0.9066860720977985,0.4218060770826634,2017-2018,0
2018-03-08,0.0,0.0,1.8,1.9333333333333338,65.0,13.15,100.0,0.0,6.123483099800843,100.0,0.30000000000000004,12.033333333333331,24.0,,,,,,0,2,7.25,66.5,12.774999999999999,100.0,0.07500000000000001,3,0.9138076496466615,0.40614723863057883,2017-2018,0
2018-03-09,14.200000000000001,9.600000000000001,5.9,6.383333333333333,99.5,12.7,100.0,4.300000000000001,0.07229231304163353,100.0,3.4000000000000004,12.166666666666666,0.0,,,,,,0,3,4.75,99.5,12.399999999999999,100.0,1.5250000000000001,3,0.9206588168102428,0.3903682146763026,2017-2018,0
2018-03-10,1.0,0.4,-0.3,1.4166666666666667,87.0,11.25,82.5,0.0,1.8982788229903884,65.66666666666667,0.0,11.333333333333334,2.0,,,,,,0,0,-0.25,85.25,11.325,70.5,0.0,3,0.9272375462179537,0.374473674486883,2017-2018,0
2018-03-11,0.0,0.0,-4.4,4.300000000000001,76.5,4.949999999999999,0.0,0.0,3.4769789928315635,0.0,0.0,4.8999999999999995,24.0,,,,,,0,0,-3.1500000000000004,74.0,4.75,0.0,0.0,3,0.9335418911179212,0.35846832151248087,2017-2018,0
2018-03-12,0.0,0.0,-1.6,2.8666666666666667,71.5,7.65,7.0,0.0,4.5285004933469235,5.666666666666667,0.0,5.5,14.0,,,,,,0,0,0.275,72.5,6.2,5.5,0.0,3,0.9395699859530622,0.342356891994542,2017-2018,0
2018-03-13,0.0,0.0,-0.4,2.366666666666667,83.0,10.05,0.0,0.0,2.5498029729900566,0.0,0.0,9.266666666666666,24.0,,,,,,0,0,2.05,80.0,9.425,0.0,0.0,3,0.945320046913132,0.3261441535642696,2017-2018,0
2018-03-14,0.0,0.0,2.8,2.116666666666667,90.0,7.05,0.0,0.0,1.468628597824127,0.0,0.0,6.033333333333334,24.0,,,,,,0,0,3.375,88.25,6.425000000000001,0.0,0.0,3,0.9507903724625832,0.3098349038318025,2017-2018,0
2018-03-15,0.0,0.0,3.2,2.05,89.5,11.8,91.5,0.0,1.571678186695539,88.33333333333333,0.0,12.133333333333333,24.0,,,,,,0,0,5.8,85.25,12.075000000000001,89.25,0.0,3,0.9559793438440766,0.2934339689665273,2017-2018,0
2018-03-16,2.0,0.8999999999999999,9.3,0.9000000000000004,97.5,10.55,100.0,6.6,0.3744509914613108,100.0,9.5,7.133333333333333,0.0,,,,,,0,3,8.674999999999999,97.5,7.825,100.0,3.225,3,0.9608854255574977,0.27694620226893646,2017-2018,0
2018-03-17,0.0,0.0,-2.6,3.666666666666667,89.0,4.5,1.0,0.0,1.5579941358057514,16.0,0.0,4.833333333333333,18.0,,,,,,0,0,-1.65,85.5,4.675,12.25,0.0,3,0.9655071658143364,0.2603764827344581,2017-2018,0
2018-03-18,0.0,0.0,1.2,-0.08333333333333348,80.5,13.45,54.5,0.0,2.9899030880046147,48.0,0.0,13.866666666666665,24.0,,,,,,0,0,3.3,76.5,13.725000000000001,57.0,0.0,3,0.969843196967294,0.24372971360968387,2017-2018,0
